mach,cd_interp
1.2862925851703408,0.33597301269205077
1.2922845691382767,0.3356933867735471
1.2982765531062126,0.33541376085504343
1.3042685370741485,0.33513413493653976
1.3102605210420843,0.3348545090180361
1.3162525050100202,0.3345748830995324
1.322244488977956,0.33429525718102876
1.328236472945892,0.33401563126252504
1.3342284569138279,0.33373600534402137
1.3402204408817637,0.3334563794255177
1.3462124248496996,0.33317675350701403
1.3522044088176355,0.3328236472945892
1.3581963927855714,0.3323442885771543
1.3641883767535072,0.33186492985971944
1.3701803607214431,0.33138557114228456
1.376172344689379,0.3309062124248497
1.3821643286573149,0.3304268537074148
1.3881563126252507,0.32994749498997994
1.3941482965931864,0.3294681362725451
1.4001402805611223,0.32898877755511025
1.4061322645290582,0.32850941883767537
1.412124248496994,0.3280300601202405
1.41811623246493,0.3275507014028056
1.4241082164328658,0.32707134268537075
1.4301002004008017,0.3265919839679359
1.4360921843687375,0.326112625250501
1.4420841683366734,0.3256332665330661
1.4480761523046093,0.32515390781563125
1.4540681362725452,0.3246745490981964
1.460060120240481,0.32419519038076156
1.466052104208417,0.3237158316633267
1.4720440881763528,0.3232364729458918
1.4780360721442887,0.32275711422845693
1.4840280561122245,0.32227775551102206
1.4900200400801604,0.3217983967935872
1.4960120240480963,0.3213190380761523
1.5020040080160322,0.3208196392785571
1.507995991983968,0.3202803607214429
1.513987975951904,0.31974108216432867
1.5199799599198398,0.31920180360721445
1.5259719438877757,0.3186625250501002
1.5319639278557116,0.31812324649298596
1.5379559118236474,0.31758396793587174
1.5439478957915833,0.3170446893787575
1.5499398797595192,0.3165054108216433
1.555931863727455,0.3159661322645291
1.561923847695391,0.3154268537074148
1.5679158316633268,0.3148875751503006
1.5739078156312627,0.31434829659318636
1.5798997995991986,0.31380901803607214
1.5858917835671344,0.3132697394789579
1.5918837675350703,0.3127304609218437
1.5978757515030062,0.3121911823647294
1.603867735470942,0.3116519038076152
1.609859719438878,0.311112625250501
1.6158517034068138,0.31057334669338676
1.6218436873747497,0.31003406813627254
1.6278356713426856,0.3094947895791583
1.6338276553106215,0.3089555110220441
1.6398196392785573,0.30841623246492983
1.6458116232464932,0.3078769539078156
1.651803607214429,0.3073376753507014
1.657795591182365,0.30679839679358717
1.6637875751503008,0.30625911823647295
1.6697795591182367,0.30571983967935873
1.6757715430861726,0.30518056112224445
1.6817635270541085,0.30464128256513023
1.6877555110220444,0.304102004008016
1.6937474949899802,0.3035627254509018
1.6997394789579159,0.3030234468937876
1.7057314629258518,0.30248416833667335
1.7117234468937876,0.30194488977955913
1.7177154308617235,0.3014056112224449
1.7237074148296594,0.3008663326653307
1.7296993987975953,0.3003270541082164
1.7356913827655311,0.2997877755511022
1.741683366733467,0.299248496993988
1.747675350701403,0.29870921843687376
1.7536673346693388,0.29816993987975954
1.7596593186372746,0.2976306613226453
1.7656513026052105,0.29709138276553104
1.7716432865731464,0.2965521042084168
1.7776352705410823,0.2960128256513026
1.7836272545090182,0.2954735470941884
1.789619238476954,0.29493426853707416
1.79561122244489,0.29439498997995994
1.8016032064128258,0.2938557114228457
1.8075951903807617,0.29331643286573145
1.8135871743486975,0.2927771543086172
1.8195791583166334,0.292237875751503
1.8255711422845693,0.2916985971943888
1.8315631262525052,0.29115931863727457
1.837555110220441,0.29062004008016035
1.843547094188377,0.29008076152304607
1.8495390781563128,0.28954148296593185
1.8555310621242487,0.28900220440881763
1.8615230460921846,0.2884629258517034
1.8675150300601204,0.2879236472945892
1.8735070140280563,0.28738436873747497
1.8794989979959922,0.28684509018036075
1.885490981963928,0.2863058116232465
1.891482965931864,0.28576653306613226
1.8974749498997998,0.28522725450901804
1.9034669338677357,0.2846879759519038
1.9094589178356716,0.2841486973947896
1.9154509018036074,0.2836094188376753
1.9214428857715433,0.2830701402805611
1.9274348697394792,0.2825308617234469
1.933426853707415,0.28199158316633266
1.939418837675351,0.28145230460921844
1.9454108216432868,0.2809130260521042
1.9514028056112227,0.28037374749499
1.9573947895791586,0.2798344689378758
1.9633867735470945,0.2792951903807615
1.9693787575150303,0.2787559118236473
1.9753707414829662,0.27821663326653306
1.981362725450902,0.27767735470941884
1.987354709418838,0.2771380761523046
1.9933466933867738,0.27659879759519035
1.9993386773547097,0.27605951903807613
2.0053306613226454,0.27561619238476953
2.0113226452905812,0.27518476953907817
2.017314629258517,0.2747533466933868
2.023306613226453,0.2743219238476954
2.029298597194389,0.273890501002004
2.0352905811623248,0.27345907815631265
2.0412825651302606,0.27302765531062123
2.0472745490981965,0.27259623246492987
2.0532665330661324,0.2721648096192385
2.0592585170340683,0.2717333867735471
2.065250501002004,0.2713019639278557
2.07124248496994,0.27087054108216435
2.077234468937876,0.27043911823647293
2.0832264529058118,0.27000769539078157
2.0892184368737476,0.2695762725450902
2.0952104208416835,0.2691448496993988
2.1012024048096194,0.2687134268537074
2.1071943887775553,0.26828200400801605
2.113186372745491,0.26785058116232463
2.119178356713427,0.26741915831663327
2.125170340681363,0.2669877354709419
2.131162324649299,0.2665563126252505
2.1371543086172347,0.2661248897795591
2.1431462925851705,0.26569346693386775
2.1491382765531064,0.26526204408817633
2.1551302605210423,0.26483062124248496
2.1611222444889777,0.2643991983967936
2.1671142284569136,0.26396777555110224
2.1731062124248495,0.26353635270541087
2.1790981963927853,0.26310492985971945
2.1850901803607212,0.2626735070140281
2.191082164328657,0.2622420841683367
2.197074148296593,0.2618106613226453
2.203066132264529,0.26137923847695393
2.2090581162324647,0.26094781563126257
2.2150501002004006,0.26051639278557115
2.2210420841683365,0.2600849699398798
2.2270340681362724,0.2596535470941884
2.2330260521042082,0.259222124248497
2.239018036072144,0.25879070140280563
2.24501002004008,0.25835927855711427
2.251002004008016,0.25792785571142285
2.2569939879759517,0.2574964328657315
2.2629859719438876,0.2570650100200401
2.2689779559118235,0.2566335871743487
2.2749699398797594,0.25620216432865733
2.2809619238476952,0.25577074148296597
2.286953907815631,0.25533931863727455
2.292945891783567,0.2549078957915832
2.298937875751503,0.2544764729458918
2.3049298597194388,0.2540450501002004
2.3109218436873746,0.25361362725450903
2.3169138276553105,0.25318220440881767
2.3229058116232464,0.25275078156312625
2.3288977955911823,0.2523193587174349
2.334889779559118,0.2518879358717435
2.340881763527054,0.2514565130260521
2.34687374749499,0.25102509018036073
2.3528657314629258,0.25059366733466937
2.3588577154308616,0.25016224448897795
2.3648496993987975,0.24973082164328658
2.3708416833667334,0.2492993987975952
2.3768336673346693,0.2488679759519038
2.382825651302605,0.24843655310621243
2.388817635270541,0.24800513026052104
2.394809619238477,0.24757370741482965
2.400801603206413,0.24714228456913828
2.4067935871743487,0.2467108617234469
2.4127855711422845,0.2462794388777555
2.4187775551102204,0.24584801603206413
2.4247695390781563,0.24541659318637274
2.430761523046092,0.24498517034068135
2.436753507014028,0.24455374749498998
2.442745490981964,0.2441223246492986
2.4487374749499,0.2436909018036072
2.4547294589178357,0.24325947895791583
2.4607214428857715,0.24282805611222444
2.4667134268537074,0.24239663326653305
2.4727054108216433,0.24196521042084168
2.478697394789579,0.2415337875751503
2.484689378757515,0.2411023647294589
2.490681362725451,0.24067094188376753
2.496673346693387,0.24023951903807614
2.5026653306613227,0.23986140280561122
2.5086573146292586,0.23954981963927854
2.5146492985971944,0.23923823647294587
2.5206412825651303,0.23892665330661322
2.526633266533066,0.23861507014028055
2.532625250501002,0.23830348697394788
2.538617234468938,0.23799190380761523
2.544609218436874,0.23768032064128256
2.5506012024048097,0.23736873747494988
2.5565931863727456,0.23705715430861724
2.5625851703406815,0.23674557114228456
2.5685771543086173,0.2364339879759519
2.574569138276553,0.2361224048096192
2.580561122244489,0.23581082164328657
2.586553106212425,0.2354992384769539
2.592545090180361,0.23518765531062122
2.5985370741482967,0.23487607214428857
2.6045290581162326,0.2345644889779559
2.6105210420841685,0.23425290581162322
2.6165130260521043,0.23394132264529058
2.62250501002004,0.2336297394789579
2.628496993987976,0.23331815631262523
2.634488977955912,0.23300657314629258
2.640480961923848,0.2326949899799599
2.6464729458917837,0.23238340681362724
2.6524649298597196,0.23207182364729456
2.6584569138276555,0.23176024048096192
2.6644488977955914,0.23144865731462924
2.6704408817635272,0.23113707414829657
2.676432865731463,0.23082549098196392
2.682424849699399,0.23051390781563125
2.688416833667335,0.23020232464929857
2.6944088176352707,0.22989074148296593
2.7004008016032066,0.22957915831663325
2.7063927855711425,0.22926757515030058
2.7123847695390784,0.22895599198396793
2.7183767535070142,0.22864440881763526
2.72436873747495,0.22833282565130258
2.730360721442886,0.2280212424849699
2.736352705410822,0.22770965931863726
2.7423446893787577,0.2273980761523046
2.7483366733466936,0.22708649298597192
2.7543286573146295,0.22677490981963927
2.7603206412825654,0.2264633266533066
2.7663126252505013,0.22615174348697392
2.7723046092184367,0.22584016032064128
2.7782965931863726,0.22552857715430863
2.7842885771543084,0.22521699398797596
2.7902805611222443,0.22490541082164328
2.79627254509018,0.22459382765531063
2.802264529058116,0.22428224448897796
2.808256513026052,0.2239706613226453
2.814248496993988,0.22365907815631264
2.8202404809619237,0.22334749498997997
2.8262324649298596,0.2230359118236473
2.8322244488977955,0.22272432865731462
2.8382164328657313,0.22241274549098197
2.844208416833667,0.2221011623246493
2.850200400801603,0.22178957915831662
2.856192384769539,0.22147799599198398
2.862184368737475,0.2211664128256513
2.8681763527054107,0.22085482965931863
2.8741683366733466,0.22054324649298598
2.8801603206412825,0.2202316633266533
2.8861523046092183,0.21992008016032064
2.892144288577154,0.219608496993988
2.89813627254509,0.21929691382765532
2.904128256513026,0.21898533066132264
2.910120240480962,0.21867374749498997
2.9161122244488977,0.21836216432865732
2.9221042084168336,0.21805058116232465
2.9280961923847695,0.21773899799599197
2.9340881763527054,0.21742741482965933
2.9400801603206412,0.21711583166332665
2.946072144288577,0.21680424849699398
2.952064128256513,0.2164926653306613
2.958056112224449,0.21618108216432866
2.9640480961923847,0.21586949899799598
2.9700400801603206,0.21555791583166334
2.9760320641282565,0.21524633266533066
2.9820240480961924,0.214934749498998
2.9880160320641282,0.21462316633266532
2.994008016032064,0.21431158316633267
3.0,0.214
