x,y,z,t
0.0,0.0,0.0,0.0
0.045105151593011025,1.2506542338919098e-25,0.016416883558739066,0.0001
0.5898222164874304,-1.572630829634739e-22,0.21466934547302136,0.0013076934072002412
1.2477894663998295,-6.135913711120305e-22,0.45412069663892946,0.002766555291430758
1.9879488760644732,-2.263841642703826e-21,0.7234589603846373,0.004407761992721493
2.8032003820850755,-4.048741395292827e-21,1.0200920822951454,0.00621560580334868
3.6439062664519537,-7.812043311413094e-21,1.32595332997226,0.008080038398086803
4.331536604719935,-1.0698124597289276e-20,1.5760980822196773,0.009605103438601499
5.02193004112007,-1.3145120217224867e-20,1.8272250409686772,0.0111363943475272
5.66513448512081,-1.547539212065329e-20,2.0611665609566834,0.012563108297507519
6.394977653004257,-1.7486976661502835e-20,2.3265954935811255,0.014182101528788153
7.199813823637253,-1.9711937156317752e-20,2.619268032946095,0.015967576794367194
8.049767913065887,-2.0392026272813912e-20,2.928313416209358,0.017853287654664134
8.749520832932639,-2.1914241418377283e-20,3.1827191130335346,0.019405873144909592
9.37850626535158,-2.326665196522207e-20,3.4113760503677137,0.020801528275000033
9.995690789487272,-2.4260411276828224e-20,3.6357243997934106,0.022171077422101237
10.704909546123416,-2.5798341505927254e-20,3.8935047431260554,0.02374494970131783
11.489869686557055,-2.6211041536368588e-20,4.178786547802934,0.0254870250360421
12.353997316711416,-2.6234841260006884e-20,4.492806152626667,0.027404944603407772
13.150087511668158,-2.8869778859525477e-20,4.782069371201664,0.02917199187709283
13.760364447925257,-3.1871805213215265e-20,5.003795708956589,0.030526685667107787
14.379449567817957,-3.502124045266491e-20,5.22870385384071,0.03190101013169225
15.073059628671793,-3.96065538309573e-20,5.480664247563328,0.033440868231492976
15.843947592045996,-4.560419887666476e-20,5.760669282461661,0.035152404247430095
16.691949859720317,-5.1190230273648246e-20,6.068650902031266,0.037035291684124234
17.501106145820554,-5.550789436309367e-20,6.362491830474871,0.03883206418858241
18.13905861544037,-5.926750087123661e-20,6.594138654900632,0.04024876491060074
18.78334673468089,-6.370955498232367e-20,6.828066038386753,0.041679620190892656
19.462977551400584,-6.900564791865923e-20,7.074803846287778,0.04318905821024927
20.221975232128752,-7.51878545284864e-20,7.35032913037203,0.04487487980538885
21.056885299060095,-8.14018520244524e-20,7.65337932987783,0.046729448515741914
21.876912173192018,-8.709672831231287e-20,7.950994490115382,0.04855109714403271
22.534509651298794,-9.261246753193596e-20,8.189635080225546,0.050012017003669244
23.196856016951504,-9.83867503554014e-20,8.429977871774643,0.051483576981593886
23.8634740498033,-1.0428372905572518e-19,8.67184926153061,0.052964718670525664
24.6116355478094,-1.0989879352925914e-19,8.943281732758525,0.0546271486728798
25.435007466022526,-1.1860898032316855e-19,9.24196916371782,0.05645683096032057
26.264830769746794,-1.2905058125806675e-19,9.542963687891541,0.05830099064152436
26.938078735113717,-1.3864303685071758e-19,9.787140506164485,0.05979728896228844
27.614927593459694,-1.4807483263969077e-19,10.032601179621716,0.06130168439109114
28.2688010773373,-1.5562515906390535e-19,10.26970870634814,0.06275510330134612
29.006587967178227,-1.6586050220045601e-19,10.53722002676082,0.06439514925378542
29.819237678645866,-1.8015442692428347e-19,10.831845040493395,0.0662017395218269
30.65837154863946,-1.941009663757203e-19,11.136038257919829,0.06806734912907954
31.34499832987519,-2.0626354195501303e-19,11.384920956453755,0.06959400432332588
32.0343372558094,-2.186926074448567e-19,11.634763737187829,0.07112678745629877
