time,north,up,east,speed,x,y,z
6.139999999999957,4533.1175414175805,1948.4943739551002,1.7224943676395443,683.5880322450065,1.7224943676395443,4533.1175414175805,1948.4943739551002
6.159999999999957,4545.87004404087,1953.405074838504,1.7326995786813644,682.9457557330248,1.7326995786813644,4545.87004404087,1953.405074838504
6.179999999999956,4558.6118684860085,1958.3077873579696,1.7429292166012311,682.3045277093216,1.7429292166012311,4558.6118684860085,1958.3077873579696
6.199999999999956,4571.343032335784,1963.2025214808305,1.7531832414428645,681.6643460859225,1.7531832414428645,4571.343032335784,1963.2025214808305
6.219999999999955,4584.063553136389,1968.089287152435,1.7634616133330507,681.0252087784817,1.7634616133330507,4584.063553136389,1968.089287152435
6.239999999999955,4596.773448397475,1972.9680942961895,1.7737642924815118,680.3871137062893,1.7737642924815118,4596.773448397475,1972.9680942961895
6.2599999999999545,4609.472735592213,1977.8389528136006,1.784091239180773,679.7500587922792,1.784091239180773,4609.472735592213,1977.8389528136006
6.279999999999954,4622.161432157356,1982.7018725843172,1.7944424138060318,679.1140419630362,1.7944424138060318,4622.161432157356,1982.7018725843172
6.299999999999954,4634.839555493293,1987.556863466175,1.8048177768150242,678.4790611488031,1.8048177768150242,4634.839555493293,1987.556863466175
6.319999999999953,4647.507122964112,1992.403935295237,1.8152172887478935,677.8451142834878,1.8152172887478935,4647.507122964112,1992.403935295237
6.339999999999953,4660.164151897658,1997.2430978858388,1.8256409102270557,677.2121993046695,1.8256409102270557,4660.164151897658,1997.2430978858388
6.359999999999952,4672.810659585594,2002.0743610306292,1.836088601957067,676.5803141536067,1.836088601957067,4672.810659585594,2002.0743610306292
6.379999999999952,4685.446663283462,2006.8977345006147,1.84656032472449,675.9494567752415,1.84656032472449,4685.446663283462,2006.8977345006147
6.3999999999999515,4698.072180210737,2011.7132280452015,1.857056039397759,675.3196251182085,1.857056039397759,4698.072180210737,2011.7132280452015
6.419999999999951,4710.687227550896,2016.520851392239,1.867575706927047,674.6908171348388,1.867575706927047,4710.687227550896,2016.520851392239
6.439999999999951,4723.291822451469,2021.3206142480622,1.8781192883441296,674.063030781167,1.8781192883441296,4723.291822451469,2021.3206142480622
6.45999999999995,4735.885982024108,2026.1125262975354,1.8886867447622504,673.4362640169368,1.8886867447622504,4735.885982024108,2026.1125262975354
6.47999999999995,4748.469723344641,2030.8965972040949,1.8992780373759863,672.8105148056069,1.8992780373759863,4748.469723344641,2030.8965972040949
6.499999999999949,4761.043063453137,2035.6728366097916,1.9098931274611117,672.185781114356,1.9098931274611117,4761.043063453137,2035.6728366097916
6.519999999999949,4773.606019353962,2040.441254135335,1.9205319763744622,671.562060914089,1.9205319763744622,4773.606019353962,2040.441254135335
6.5399999999999485,4786.158608015848,2045.2018593801351,1.931194545553799,670.9393521794411,1.931194545553799,4786.158608015848,2045.2018593801351
6.559999999999948,4798.700846371942,2049.954661922347,1.941880796517673,670.317652888784,1.941880796517673,4798.700846371942,2049.954661922347
6.579999999999948,4811.232751319879,2054.699671318912,1.9525906908652868,669.6969610242298,1.9525906908652868,4811.232751319879,2054.699671318912
6.599999999999947,4823.754339721834,2059.436897105603,1.9633241902763594,669.0772745716367,1.9633241902763594,4823.754339721834,2059.436897105603
6.619999999999947,4836.265628404591,2064.166348797066,1.974081256510988,668.4585915206133,1.974081256510988,4836.265628404591,2064.166348797066
6.639999999999946,4848.766634159597,2068.888035886864,1.984861851409511,667.840909864522,1.984861851409511,4848.766634159597,2068.888035886864
